month,rank,symbol,base_asset,median_volume_30d,avg_volume_30d,volume_samples
Apr-22,68,CTSIUSDT,CTSI,6963956.25,8909598.169,30
Apr-22,69,SFPUSDT,SFP,6523373.997,14268542.01,30
Apr-22,70,AUDIOUSDT,AUDIO,5506924.471,15059918,30
Apr-22,71,COMPUSDT,COMP,5420000.801,12286465.44,30
Apr-22,72,STXUSDT,STX,4706258.061,10114587.55,30
Apr-22,73,ONTUSDT,ONT,4607091.265,6145261.002,30
Apr-22,74,SUPERUSDT,SUPER,4319771.972,7201799.464,30
Apr-22,75,INJUSDT,INJ,4199035.746,5618035.609,30
May-22,1,BTCUSDT,BTC,1763869628,1729655687,30
May-22,2,ETHUSDT,ETH,1366654281,1313746546,30
May-22,3,LUNAUSDT,LUNA,305953842.3,305959956.7,30
May-22,4,BNBUSDT,BNB,251835564.2,247877194.4,30
May-22,5,NEARUSDT,NEAR,239612280.4,270640689.6,30
May-22,6,SOLUSDT,SOL,217000323.8,249428362.3,30
May-22,7,DOGEUSDT,DOGE,198738056.5,304691195.6,30
May-22,8,XRPUSDT,XRP,166841689.6,177786407.8,30
May-22,9,AVAXUSDT,AVAX,125234621.9,145569160.3,30
May-22,10,ADAUSDT,ADA,99685619.01,103078418.2,30
May-22,11,DOTUSDT,DOT,78497543.16,87742631.31,30
May-22,12,TRXUSDT,TRX,73902827.81,103225726.2,30
May-22,13,FILUSDT,FIL,70876495.35,71005025.64,30
May-22,14,SANDUSDT,SAND,67858941.69,68608199.53,30
May-22,15,RUNEUSDT,RUNE,65750963.89,67619601.59,30
May-22,16,ATOMUSDT,ATOM,57283263.09,61447758.37,30
May-22,17,ETCUSDT,ETC,48720159.31,66627929.56,30
May-22,18,MANAUSDT,MANA,40993260.81,41051577.74,30
May-22,19,LINKUSDT,LINK,40275274.69,40960434.84,30
May-22,20,VETUSDT,VET,39839264.4,42258715.84,30
May-22,21,AXSUSDT,AXS,39744267.52,47771216.08,30
May-22,22,LTCUSDT,LTC,34090519.56,36560702.07,30
May-22,23,ROSEUSDT,ROSE,31275990.99,43831037.91,30
May-22,24,AAVEUSDT,AAVE,29172419.1,34380318.44,30
May-22,25,OGNUSDT,OGN,25594028.77,35017407.9,30
May-22,26,THETAUSDT,THETA,24391119.07,26457776.53,30
May-22,27,CAKEUSDT,CAKE,24038485.11,29684628.74,30
May-22,28,ALGOUSDT,ALGO,22723030.11,21947048.65,30
May-22,29,KAVAUSDT,KAVA,21892184.25,23435802.25,30
May-22,30,EGLDUSDT,EGLD,21709871.12,21280645.99,30
May-22,31,CHZUSDT,CHZ,21331241.35,25028921.06,30
May-22,32,ZECUSDT,ZEC,21135657.1,22228562.46,30
May-22,33,LRCUSDT,LRC,20804877.86,23077679.88,30
May-22,34,GRTUSDT,GRT,20350297.31,25374788.06,30
May-22,35,CELOUSDT,CELO,19767687.8,34013470.4,30
May-22,36,ONEUSDT,ONE,19741657.61,22064181.24,30
May-22,37,CRVUSDT,CRV,19456634.33,24458680.05,30
May-22,38,ALICEUSDT,ALICE,18625438.3,21298467.63,30
May-22,39,TLMUSDT,TLM,16285267.32,17114641.9,30
May-22,40,AUDIOUSDT,AUDIO,15831508.16,27982168.66,30
May-22,41,SUSHIUSDT,SUSHI,15517277.28,18236337.93,30
May-22,42,BCHUSDT,BCH,14433463.08,15994973.91,30
May-22,43,SNXUSDT,SNX,14010854.19,16987328.62,30
May-22,44,FTTUSDT,FTT,13678800.17,17324174.87,30
May-22,45,ENJUSDT,ENJ,13472922.52,16186857.91,30
May-22,46,CHRUSDT,CHR,13212644.25,19266271.5,30
May-22,47,JSTUSDT,JST,12038462.29,16914195.21,30
May-22,48,UNIUSDT,UNI,11964294.23,13771531.97,30
May-22,49,ZRXUSDT,ZRX,11322346.71,22655147.13,30
May-22,50,XLMUSDT,XLM,11143839.42,12713255.23,30
May-22,51,RSRUSDT,RSR,10587268.35,12377202.4,30
May-22,52,DASHUSDT,DASH,10437137.16,12383726.76,30
May-22,53,SKLUSDT,SKL,10328868.58,13646606.3,30
May-22,54,XTZUSDT,XTZ,9763047.283,9708489.665,30
May-22,55,COMPUSDT,COMP,9378693.185,11141988.1,30
May-22,56,SUNUSDT,SUN,9216674.513,11592454.5,30
May-22,57,MBLUSDT,MBL,8639056.041,13684638.38,30
May-22,58,KSMUSDT,KSM,8565495.082,8925155.68,30
May-22,59,HBARUSDT,HBAR,7952759.032,9065637.079,30
May-22,60,IOTAUSDT,IOTA,7883729.764,8305140.833,30
May-22,61,TWTUSDT,TWT,7664085.736,10731529.59,30
May-22,62,COTIUSDT,COTI,7641109.882,13651800.6,30
May-22,63,BATUSDT,BAT,7161212.841,9385370.338,30
May-22,64,NEOUSDT,NEO,6790823.886,7326545.249,30
May-22,65,DODOUSDT,DODO,6147748.444,7302832.505,30
May-22,66,IOTXUSDT,IOTX,6051017.204,7881135.559,30
May-22,67,1INCHUSDT,1INCH,5614246.776,7422549.746,30
May-22,68,YFIUSDT,YFI,5375351.873,6848504.119,30
May-22,69,QTUMUSDT,QTUM,5347908.463,6664136.931,30
May-22,70,FETUSDT,FET,5113107.579,7102461.805,30
May-22,71,PAXGUSDT,PAXG,5075350.791,5758139.601,30
May-22,72,ONTUSDT,ONT,4927723.25,6611309.555,30
May-22,73,UMAUSDT,UMA,4823023.65,6422294.257,30
May-22,74,SFPUSDT,SFP,4769510.755,5675230.145,30
May-22,75,CFXUSDT,CFX,4649150.218,6531122.311,30
Jun-22,1,BTCUSDT,BTC,1997809626,2496352719,30
Jun-22,2,ETHUSDT,ETH,1469820529,1780388117,30
Jun-22,3,BNBUSDT,BNB,280894669.3,363349806.8,30
Jun-22,4,SOLUSDT,SOL,227789473.3,271293452.3,30
Jun-22,5,XRPUSDT,XRP,172374775.5,215045139.4,30
Jun-22,6,AVAXUSDT,AVAX,144965427.7,172084018.1,30
Jun-22,7,TRXUSDT,TRX,136672171.7,224420558.6,30
Jun-22,8,ADAUSDT,ADA,127095945.5,165732873.1,30
Jun-22,9,DOTUSDT,DOT,97690324.29,118957241.4,30
Jun-22,10,NEARUSDT,NEAR,96515036.98,141648290.4,30
Jun-22,11,SHIBUSDT,SHIB,90295842.61,131645728.7,30
Jun-22,12,DOGEUSDT,DOGE,86982705.01,116072796.7,30
Jun-22,13,SANDUSDT,SAND,59827239.79,77992080.97,30
Jun-22,14,AXSUSDT,AXS,51915254.06,62958087.44,30
Jun-22,15,MANAUSDT,MANA,47600813.6,58130219.46,30
Jun-22,16,ATOMUSDT,ATOM,46405852.81,66783087.97,30
Jun-22,17,LTCUSDT,LTC,43034015.69,50442732.51,30
Jun-22,18,RUNEUSDT,RUNE,42295503.53,48678639.99,30
Jun-22,19,LINKUSDT,LINK,40534517.65,52020923.76,30
Jun-22,20,VETUSDT,VET,31610517.63,43210250.65,30
Jun-22,21,ETCUSDT,ETC,30523342.3,37161878.43,30
Jun-22,22,FILUSDT,FIL,30288261.74,45049208.51,30
Jun-22,23,AAVEUSDT,AAVE,29981092.81,33078813.03,30
Jun-22,24,ROSEUSDT,ROSE,26787507.73,28049387.08,30
Jun-22,25,CRVUSDT,CRV,25858068.13,33833896.7,30
Jun-22,26,ALGOUSDT,ALGO,23691491.77,42862178.44,30
Jun-22,27,ICPUSDT,ICP,22974302.49,29735613.69,30
Jun-22,28,EGLDUSDT,EGLD,22541211.8,28543877.4,30
Jun-22,29,BCHUSDT,BCH,19877697.71,27172525.77,30
Jun-22,30,KSMUSDT,KSM,19521219.84,20317327.72,30
Jun-22,31,ZECUSDT,ZEC,19124995.2,20580354.5,30
Jun-22,32,LRCUSDT,LRC,18932506.5,24126614,30
Jun-22,33,ALICEUSDT,ALICE,18422177.92,21034855.28,30
Jun-22,34,GRTUSDT,GRT,17855167.47,22367488.97,30
Jun-22,35,UNIUSDT,UNI,17797672.9,20392471,30
Jun-22,36,KAVAUSDT,KAVA,17322573.25,21950988.23,30
Jun-22,37,SUSHIUSDT,SUSHI,16827861.48,19315799.09,30
Jun-22,38,THETAUSDT,THETA,16521404.73,23542678.99,30
Jun-22,39,CELOUSDT,CELO,15956832.8,20890980.18,30
Jun-22,40,ONEUSDT,ONE,15877119.9,21268549.06,30
Jun-22,41,CHZUSDT,CHZ,14600454.27,19444117.52,30
Jun-22,42,XTZUSDT,XTZ,12930116.58,15179033.16,30
Jun-22,43,TLMUSDT,TLM,12500017.11,14382141.43,30
Jun-22,44,JSTUSDT,JST,11799199.83,12084048.69,30
Jun-22,45,ARUSDT,AR,11739796.48,14918905.45,30
Jun-22,46,CAKEUSDT,CAKE,10340438.15,14057490.48,30
Jun-22,47,FTTUSDT,FTT,10181335.36,14892914.64,30
Jun-22,48,XLMUSDT,XLM,10130102.23,12740619.02,30
Jun-22,49,RSRUSDT,RSR,10094562.41,15667567.49,30
Jun-22,50,CHRUSDT,CHR,10089994.45,12524810.25,30
Jun-22,51,SUNUSDT,SUN,9525107.811,10828799.22,30
Jun-22,52,OGNUSDT,OGN,9113537.501,16184698.52,30
Jun-22,53,SNXUSDT,SNX,9039849.183,10274894.43,30
Jun-22,54,AUDIOUSDT,AUDIO,8978816.645,9725616.719,30
Jun-22,55,DASHUSDT,DASH,8633759.349,10480553.41,30
Jun-22,56,ENJUSDT,ENJ,8592979.194,11631555.46,30
Jun-22,57,IOTXUSDT,IOTX,7760300.505,9139937.285,30
Jun-22,58,BATUSDT,BAT,7748816.322,9442739.421,30
Jun-22,59,IOTAUSDT,IOTA,7396844.454,9795582.587,30
Jun-22,60,1INCHUSDT,1INCH,7292034.138,12665972.56,30
Jun-22,61,NEOUSDT,NEO,7047631.888,10045391.65,30
Jun-22,62,COMPUSDT,COMP,6757834.968,7948505.163,30
Jun-22,63,YFIUSDT,YFI,6186910.805,7875016.522,30
Jun-22,64,ZRXUSDT,ZRX,5698409.567,7861953.348,30
Jun-22,65,HBARUSDT,HBAR,5645540.513,7432113.485,30
Jun-22,66,COTIUSDT,COTI,5280629.132,6822728.887,30
Jun-22,67,SFPUSDT,SFP,4599537.647,5635211.727,30
Jun-22,68,SKLUSDT,SKL,4337957.666,5711240.799,30
Jun-22,69,PAXGUSDT,PAXG,4246701.638,6599092.025,30
Jun-22,70,UMAUSDT,UMA,3943675.758,5197565.992,30
Jun-22,71,QTUMUSDT,QTUM,3886506.348,5807252.339,30
Jun-22,72,TWTUSDT,TWT,3853503.461,4224905.525,30
Jun-22,73,ONTUSDT,ONT,3621129.448,4950867.069,30
Jun-22,74,ZENUSDT,ZEN,3389230.679,5881572.795,30
Jun-22,75,INJUSDT,INJ,3321027.327,4564194.109,30
Jul-22,1,BTCUSDT,BTC,1882105889,2148904903,30
Jul-22,2,ETHUSDT,ETH,1505179843,1718846335,30
Jul-22,3,SOLUSDT,SOL,207363840.9,227204625,30
Jul-22,4,BNBUSDT,BNB,167475247.9,196374284.9,30
Jul-22,5,ADAUSDT,ADA,121668196,144579998.3,30
Jul-22,6,XRPUSDT,XRP,120871081,135326209,30
Jul-22,7,AVAXUSDT,AVAX,81393944.84,97046567.61,30
Jul-22,8,TRXUSDT,TRX,76483578.7,109039737.5,30
Jul-22,9,DOGEUSDT,DOGE,63305955.08,77524007.52,30
Jul-22,10,SHIBUSDT,SHIB,60528623.13,80219528.09,30
Jul-22,11,LINKUSDT,LINK,59714940.11,71127584.46,30
Jul-22,12,NEARUSDT,NEAR,48745060.85,52511050.92,30
Jul-22,13,DOTUSDT,DOT,48001592.87,54922605.17,30
Jul-22,14,SANDUSDT,SAND,44188303.64,47496703.08,30
Jul-22,15,LUNAUSDT,LUNA,36086168.46,47748781.42,30
Jul-22,16,LTCUSDT,LTC,31862117,44966743.92,30
Jul-22,17,ATOMUSDT,ATOM,30645893.74,32879407.94,30
Jul-22,18,MANAUSDT,MANA,29368211.13,31957011.48,30
Jul-22,19,RUNEUSDT,RUNE,26268745.93,31181896.41,30
Jul-22,20,VETUSDT,VET,20910488.29,23276064.54,30
Jul-22,21,EGLDUSDT,EGLD,20237894.35,24577478.78,30
Jul-22,22,FILUSDT,FIL,18437183.2,19231974.81,30
Jul-22,23,ICPUSDT,ICP,18268372.32,24400280.79,30
Jul-22,24,AXSUSDT,AXS,18235045.21,20699030.01,30
Jul-22,25,BCHUSDT,BCH,16971339.62,20470997.7,30
Jul-22,26,AAVEUSDT,AAVE,16575903.5,19109096.22,30
Jul-22,27,UNIUSDT,UNI,15951358.07,17249691.62,30
Jul-22,28,THETAUSDT,THETA,15793723.45,16584028.27,30
Jul-22,29,ETCUSDT,ETC,15289253.93,16599489.65,30
Jul-22,30,OGNUSDT,OGN,14753549.74,17037160.46,30
Jul-22,31,RSRUSDT,RSR,14738300.57,18800951.92,30
Jul-22,32,ALICEUSDT,ALICE,13911658.93,14430206.99,30
Jul-22,33,ALGOUSDT,ALGO,13774845.59,15738254.14,30
Jul-22,34,ROSEUSDT,ROSE,13531872.76,15236644.54,30
Jul-22,35,FTTUSDT,FTT,12298901.81,13584597.12,30
Jul-22,36,CHZUSDT,CHZ,10391725.11,12654248.44,30
Jul-22,37,XTZUSDT,XTZ,10384531.7,11691136.12,30
Jul-22,38,XLMUSDT,XLM,10207805.2,11101043.84,30
Jul-22,39,CRVUSDT,CRV,9746546.586,11704394.91,30
Jul-22,40,GRTUSDT,GRT,9564885.887,10867294.99,30
Jul-22,41,ONEUSDT,ONE,9425655.07,11830126.49,30
Jul-22,42,SNXUSDT,SNX,8764367.583,17281757.9,30
Jul-22,43,BATUSDT,BAT,8338163.955,9639540.347,30
Jul-22,44,LRCUSDT,LRC,8292220.734,9644288.009,30
Jul-22,45,ZECUSDT,ZEC,7860742.987,8537188.602,30
Jul-22,46,JSTUSDT,JST,7683506.947,7717127.205,30
Jul-22,47,SUSHIUSDT,SUSHI,7366598.092,8717028.399,30
Jul-22,48,COMPUSDT,COMP,7125589.798,7695629.415,30
Jul-22,49,CAKEUSDT,CAKE,6744766.614,8683657.529,30
Jul-22,50,KAVAUSDT,KAVA,6365140.045,7910036.804,30
Jul-22,51,ARUSDT,AR,6182947.874,7226687.128,30
Jul-22,52,CELOUSDT,CELO,6148721.692,7080944.127,30
Jul-22,53,ENJUSDT,ENJ,5948737.781,7847311.511,30
Jul-22,54,CHRUSDT,CHR,5843108.422,6030557.123,30
Jul-22,55,1INCHUSDT,1INCH,5696767.944,6532954.008,30
Jul-22,56,SUNUSDT,SUN,5137661.669,6641410.702,30
Jul-22,57,NEOUSDT,NEO,5048837.127,8505856.732,30
Jul-22,58,IOTXUSDT,IOTX,4939524.841,5755244.314,30
Jul-22,59,ASRUSDT,ASR,4908125.616,9277462.546,30
Jul-22,60,AUDIOUSDT,AUDIO,4888098.205,5509826.592,30
Jul-22,61,HBARUSDT,HBAR,4702316.085,4853009.683,30
Jul-22,62,FETUSDT,FET,4644135.73,4846068.082,30
Jul-22,63,TLMUSDT,TLM,4642554.195,5997608.455,30
Jul-22,64,YFIUSDT,YFI,4472325.532,7238587.828,30
Jul-22,65,DASHUSDT,DASH,4248832.984,4510500.644,30
Jul-22,66,KSMUSDT,KSM,3977240.928,6233931.778,30
Jul-22,67,PAXGUSDT,PAXG,3862000.887,5267725.332,30
Jul-22,68,TWTUSDT,TWT,3809672.515,4706721.621,30
Jul-22,69,CTSIUSDT,CTSI,3762849.964,6168705.396,30
Jul-22,70,COTIUSDT,COTI,3427381.06,4678205.615,30
Jul-22,71,DODOUSDT,DODO,3285003.104,4403097.783,30
Jul-22,72,SFPUSDT,SFP,3191962.586,3687427.87,30
Jul-22,73,IOTAUSDT,IOTA,3095424.899,3855455.65,30
Jul-22,74,OGUSDT,OG,2991894.571,7109233.672,30
Jul-22,75,ZRXUSDT,ZRX,2876825.579,3569427.763,30
Aug-22,1,BTCUSDT,BTC,3632810872,3712645271,30
Aug-22,2,ETHUSDT,ETH,1685996444,1730811620,30
Aug-22,3,SOLUSDT,SOL,161961054.7,180237179.6,30
Aug-22,4,BNBUSDT,BNB,138131442.9,145023396.9,30
Aug-22,5,ETCUSDT,ETC,101683137.2,142512760.3,30
Aug-22,6,XRPUSDT,XRP,93135957.35,96778086.95,30
Aug-22,7,ADAUSDT,ADA,91816857.55,104421051.6,30
Aug-22,8,AVAXUSDT,AVAX,81690234.67,83546145.13,30
Aug-22,9,SHIBUSDT,SHIB,60154774.65,66659006.17,30
Aug-22,10,DOTUSDT,DOT,45619574.54,57722300.37,30
Aug-22,11,SANDUSDT,SAND,45417876.19,48383551,30
Aug-22,12,DOGEUSDT,DOGE,44584153.04,49941938.26,30
Aug-22,13,ATOMUSDT,ATOM,41995904.46,44345414.38,30
Aug-22,14,NEARUSDT,NEAR,41543542.71,48600293.04,30
Aug-22,15,TRXUSDT,TRX,40260712.13,42413297.26,30
Aug-22,16,LINKUSDT,LINK,40194995.32,44007228.18,30
Aug-22,17,RUNEUSDT,RUNE,39812171.29,47023839.94,30
Aug-22,18,UNIUSDT,UNI,33002152.37,32519765.55,30
Aug-22,19,LTCUSDT,LTC,27592615.12,28744333.65,30
Aug-22,20,AAVEUSDT,AAVE,24312474.36,27274525.1,30
Aug-22,21,MANAUSDT,MANA,23494673.66,24947674.34,30
Aug-22,22,FILUSDT,FIL,21463988.4,59252193.27,30
Aug-22,23,CRVUSDT,CRV,18672299.01,19962066.11,30
Aug-22,24,ICPUSDT,ICP,15993285.93,19834794.81,30
Aug-22,25,VETUSDT,VET,14850304.58,16471817.65,30
Aug-22,26,BCHUSDT,BCH,14645856.55,17821378.33,30
Aug-22,27,SNXUSDT,SNX,14603390.28,15767306.9,30
Aug-22,28,ONEUSDT,ONE,14259166.2,15693883.2,30
Aug-22,29,AXSUSDT,AXS,13179763.52,18337219.2,30
Aug-22,30,CHZUSDT,CHZ,13075081.84,18813855.59,30
Aug-22,31,EGLDUSDT,EGLD,12592675.49,13361890.78,30
Aug-22,32,ALGOUSDT,ALGO,11820849.67,12553436.66,30
Aug-22,33,LUNAUSDT,LUNA,11173207.19,14994353.91,30
Aug-22,34,SUSHIUSDT,SUSHI,10623772.82,11340087,30
Aug-22,35,FTTUSDT,FTT,10545094.74,10919782.88,30
Aug-22,36,ARUSDT,AR,10206259.52,10971244.88,30
Aug-22,37,ROSEUSDT,ROSE,9488497.021,18909552.4,30
Aug-22,38,OGNUSDT,OGN,9302809.854,13053447.52,30
Aug-22,39,THETAUSDT,THETA,8832569.09,11027055.21,30
Aug-22,40,LRCUSDT,LRC,8535095.092,10306236.37,30
Aug-22,41,JSTUSDT,JST,7932634.95,8241868.818,30
Aug-22,42,GRTUSDT,GRT,7821520.141,10205809.27,30
Aug-22,43,COMPUSDT,COMP,7495788.467,8673764.532,30
Aug-22,44,XLMUSDT,XLM,7259795.037,7669952.415,30
Aug-22,45,QNTUSDT,QNT,7235497.82,8725562.41,30
Aug-22,46,ZECUSDT,ZEC,6817372.387,7673574.242,30
Aug-22,47,RSRUSDT,RSR,6443589.397,7444662.346,30
Aug-22,48,XTZUSDT,XTZ,6436293.638,7087336.111,30
Aug-22,49,TLMUSDT,TLM,6397889.368,6279757.239,30
Aug-22,50,ALICEUSDT,ALICE,6299462.031,9945228.235,30
Aug-22,51,TRBUSDT,TRB,6233568.516,9029116.329,30
Aug-22,52,KAVAUSDT,KAVA,6118216.44,7064864.59,30
Aug-22,53,BATUSDT,BAT,5985275.978,6849883.262,30
Aug-22,54,ENJUSDT,ENJ,5177254.378,7432093.071,30
Aug-22,55,YFIUSDT,YFI,5120190.04,10993527.5,30
Aug-22,56,NEOUSDT,NEO,4892777.596,5932383.77,30
Aug-22,57,CAKEUSDT,CAKE,4788951.926,6516824.644,30
Aug-22,58,NMRUSDT,NMR,4445488.075,9891123.074,30
Aug-22,59,1INCHUSDT,1INCH,4389946.247,5802574.415,30
Aug-22,60,IOTXUSDT,IOTX,4148784.033,4720800.615,30
Aug-22,61,HBARUSDT,HBAR,4141313.513,4684839.838,30
Aug-22,62,CELOUSDT,CELO,4136092.481,4860890.428,30
Aug-22,63,FLOWUSDT,FLOW,3834980.732,5502847.716,30
Aug-22,64,DASHUSDT,DASH,3710395.903,4057699.369,30
Aug-22,65,TWTUSDT,TWT,3626207.582,4421742.155,30
Aug-22,66,DODOUSDT,DODO,3595131.468,4322870.448,30
Aug-22,67,KSMUSDT,KSM,3569184.629,3985537.938,30
Aug-22,68,PAXGUSDT,PAXG,3558338.591,3612610.829,30
Aug-22,69,QTUMUSDT,QTUM,3459523.437,4971584.441,30
Aug-22,70,AUDIOUSDT,AUDIO,3428574.715,4438076.847,30
Aug-22,71,CHRUSDT,CHR,3279234.165,4143761.095,30
Aug-22,72,IOTAUSDT,IOTA,3251503.911,3742637.327,30
Aug-22,73,MBLUSDT,MBL,3113182.215,8788142.668,30
Aug-22,74,SUNUSDT,SUN,3042797.017,3291342.607,30
Aug-22,75,C98USDT,C98,2905850.344,3323023.291,30
Sep-22,1,BTCUSDT,BTC,4126943356,4225091977,30
Sep-22,2,ETHUSDT,ETH,1381070250,1421280136,30
Sep-22,3,ETCUSDT,ETC,137273590.6,154175491.4,30
Sep-22,4,BNBUSDT,BNB,132445320,148870915.1,30
Sep-22,5,SOLUSDT,SOL,123920257,133808329.9,30
Sep-22,6,CHZUSDT,CHZ,79822261.83,81140267.58,30
Sep-22,7,ADAUSDT,ADA,72453090.01,80375443.56,30
Sep-22,8,XRPUSDT,XRP,69828898.87,74644072.62,30
Sep-22,9,AVAXUSDT,AVAX,63480257.72,71472641.78,30
Sep-22,10,NEARUSDT,NEAR,60050770.04,66111013.82,30
Sep-22,11,SHIBUSDT,SHIB,59923011.52,118692913,30
Sep-22,12,DOGEUSDT,DOGE,57629740.7,79517289.41,30
Sep-22,13,DOTUSDT,DOT,43447334.7,48539998.27,30
Sep-22,14,FILUSDT,FIL,42269067.34,48055394.08,30
Sep-22,15,ATOMUSDT,ATOM,37812480.89,42276412.1,30
Sep-22,16,SANDUSDT,SAND,30792075.51,32895418.1,30
Sep-22,17,LINKUSDT,LINK,30621535.36,38010865.38,30
Sep-22,18,LTCUSDT,LTC,28658480.91,30509469.58,30
Sep-22,19,RUNEUSDT,RUNE,26813788.28,30041302.84,30
Sep-22,20,TRXUSDT,TRX,26382874.29,27985578.83,30
Sep-22,21,FLOWUSDT,FLOW,18969211.72,29829231.43,30
Sep-22,22,ROSEUSDT,ROSE,17914561.53,22558475.32,30
Sep-22,23,UNIUSDT,UNI,17040057.69,18579608.73,30
Sep-22,24,AXSUSDT,AXS,16601616.34,16002198.22,30
Sep-22,25,MANAUSDT,MANA,15151150.29,17028326.85,30
Sep-22,26,SNXUSDT,SNX,14774100.45,14581953.64,30
Sep-22,27,AAVEUSDT,AAVE,14660036.42,16838797.67,30
Sep-22,28,CRVUSDT,CRV,13839062.38,14184963.06,30
Sep-22,29,BCHUSDT,BCH,12383582.63,12749050.94,30
Sep-22,30,VETUSDT,VET,11865851.39,13044844.26,30
Sep-22,31,ALGOUSDT,ALGO,10120917.71,10298449.13,30
Sep-22,32,EGLDUSDT,EGLD,10056459.54,11279143.98,30
Sep-22,33,THETAUSDT,THETA,9906503.911,11893385.71,30
Sep-22,34,ICPUSDT,ICP,9776904.116,9961411.098,30
Sep-22,35,ONEUSDT,ONE,9148944.68,10995127.28,30
Sep-22,36,TRBUSDT,TRB,8950149.143,13032076.63,30
Sep-22,37,GRTUSDT,GRT,8253747.352,9862645.025,30
Sep-22,38,LRCUSDT,LRC,7873861.812,9525697.875,30
Sep-22,39,ZECUSDT,ZEC,7452724.783,9658923.517,30
Sep-22,40,FTTUSDT,FTT,6881294.104,7700626.974,30
Sep-22,41,LUNAUSDT,LUNA,6830636.462,10262836.05,30
Sep-22,42,COMPUSDT,COMP,6748726.025,7508524.469,30
Sep-22,43,YFIUSDT,YFI,6321721.056,7218723.438,30
Sep-22,44,ALICEUSDT,ALICE,5747346.639,6047188.658,30
Sep-22,45,KAVAUSDT,KAVA,5642732.316,6227603.687,30
Sep-22,46,SUSHIUSDT,SUSHI,5483481.306,6108834.72,30
Sep-22,47,XLMUSDT,XLM,5351379.593,6634130.818,30
Sep-22,48,OGNUSDT,OGN,5187753.075,6455830.17,30
Sep-22,49,ARUSDT,AR,5032696.756,5392518.976,30
Sep-22,50,HBARUSDT,HBAR,4701904.528,4896455.417,30
Sep-22,51,CHRUSDT,CHR,4685128.092,5044731.056,30
Sep-22,52,QNTUSDT,QNT,4614307.078,5496826.903,30
Sep-22,53,OGUSDT,OG,4491789.058,9574133.097,30
Sep-22,54,INJUSDT,INJ,4340391.763,8300076.892,30
Sep-22,55,CAKEUSDT,CAKE,4248232.204,5638832.842,30
Sep-22,56,XTZUSDT,XTZ,4073448.219,4307886.156,30
Sep-22,57,CELOUSDT,CELO,4053651.948,4091069.932,30
Sep-22,58,C98USDT,C98,4012117.582,4934709.712,30
Sep-22,59,MINAUSDT,MINA,3879296.96,5067860.733,30
Sep-22,60,RSRUSDT,RSR,3779049.987,6470721.476,30
Sep-22,61,BATUSDT,BAT,3749246.431,4695660.375,30
Sep-22,62,ENJUSDT,ENJ,3596617.084,5438715.564,30
Sep-22,63,DASHUSDT,DASH,3467343.04,3773190.947,30
Sep-22,64,IOTXUSDT,IOTX,3454823.291,4490713.736,30
Sep-22,65,NEOUSDT,NEO,3434450.495,3939056.079,30
Sep-22,66,TWTUSDT,TWT,3380331.72,4649020.499,30
Sep-22,67,JSTUSDT,JST,3374735.374,3736858.603,30
Sep-22,68,KSMUSDT,KSM,3325147.974,4104881.683,30
Sep-22,69,1INCHUSDT,1INCH,3122715.593,4006914.662,30
Sep-22,70,TLMUSDT,TLM,3080654.695,3262590.784,30
Sep-22,71,IOTAUSDT,IOTA,2944904.561,3079192.629,30
Sep-22,72,AUDIOUSDT,AUDIO,2743641.144,3149363.744,30
Sep-22,73,FETUSDT,FET,2689457.467,3033802.542,30
Sep-22,74,SFPUSDT,SFP,2497343.175,4028385.899,30
Sep-22,75,PAXGUSDT,PAXG,2421668.725,2473874.216,30
Oct-22,1,BTCUSDT,BTC,6622509047,6409515660,30
Oct-22,2,ETHUSDT,ETH,1049673691,1049315079,30
Oct-22,3,XRPUSDT,XRP,155671955.4,226500853.4,30
Oct-22,4,SOLUSDT,SOL,97803602.08,98833929.17,30
Oct-22,5,BNBUSDT,BNB,94046023.64,99233463.31,30
Oct-22,6,ETCUSDT,ETC,80801581.27,128720499.9,30
Oct-22,7,ATOMUSDT,ATOM,76130566.49,72707165.78,30
Oct-22,8,CHZUSDT,CHZ,69920138.05,82366888.51,30
Oct-22,9,ADAUSDT,ADA,65503544.41,69966690.11,30
Oct-22,10,SHIBUSDT,SHIB,49304604.67,60088211.53,30
Oct-22,11,LINKUSDT,LINK,45308206.96,48598048.3,30
Oct-22,12,LUNAUSDT,LUNA,44616176.65,121622203.9,30
Oct-22,13,DOTUSDT,DOT,40667426.31,43458430.24,30
Oct-22,14,NEARUSDT,NEAR,40116597.08,41596094.31,30
Oct-22,15,DOGEUSDT,DOGE,35818506.7,44516545.14,30
Oct-22,16,AVAXUSDT,AVAX,34990735.46,39167278.13,30
Oct-22,17,LTCUSDT,LTC,31518221,34190054.23,30
Oct-22,18,TRXUSDT,TRX,25991540.33,25859889.8,30
Oct-22,19,FILUSDT,FIL,23579563.2,26635835.21,30
Oct-22,20,SANDUSDT,SAND,22551934.47,22882521.93,30
Oct-22,21,GALAUSDT,GALA,15779530.43,16764750.46,30
Oct-22,22,ALGOUSDT,ALGO,14165368.98,19399260.64,30
Oct-22,23,CRVUSDT,CRV,13273946.62,15159053.79,30
Oct-22,24,UNIUSDT,UNI,11875651.9,13643802.02,30
Oct-22,25,BCHUSDT,BCH,11682581.28,12849293.18,30
Oct-22,26,RUNEUSDT,RUNE,11649567.82,12545209.08,30
Oct-22,27,AXSUSDT,AXS,11030404.65,12186235.89,30
